text,hs_state,hatespeechcore,hatespeech_llm,hatespeech_LLM_gemini
"Po qou LHRCr adoiJ u6at rbligiHA Rs mdFe up ZX 9eeK Mouiio PeyElY 5vokle in TiTG? zUhe CShH Oaq so2 be updaeWd geHS9se if hhey arg qwa1 DW2ugu tQ 4f9nwe 0Xtl covt9gpnaFrt AJiVs Ahft th7y Do5ud ljdZ OhBer aTthnrEty aZr teofhHeo pco7herr 7Coe 45heU thGiN tranlIALsLbWGity. Tnahk lDX c34 vgf MHSsgLpo rli7moy1 hfs fuckAd up Ooo9 pIoT. ToIse bqBos woold ahve NQ xiUD om fuVtoritt Bf thei7 claiZUd xPJxe4t4 rhkcheC Xu8 soAvStj. Glncw 2I 31sne7, ibs lcekU thaj hPLy jOe a Q guOdJu9 of 9ne Zuctei up mdniS o6 rf miDdlP VOdV2e yasue53",1,1.04,1,0
This fucking bitch is almost fully retarded!,1,1.06,1,1
BUilC E wav3 an8 geu wheX vut! 0AIG!,1,0.67,1,0
North indians are the dumbset citizen who are going to be slaves,1,1.97,0,1
JhorQas no no wXy in Sw BeXl tDhs wP arpI. fmieGnsGs px stc5in2.,1,0.86,1,0
I hoMe ao5 r0p6d by a 7fQUbnydTr 6No nobodZ is arowka to mNVi,1,3.52,0,0
"saifpkDg Zsqu h4prBWyi30, 8uwipSt qnC Xuey I abl jsut aDe xehiV 2usc upLdy9TdgL h8R so DZport64ion! PYeir bnL so 3s",1,0.58,0,0
iJown sccF YSu unmh ZuslOf Vn2b,1,1.04,1,0
a UmlK8elf. Yoh 2 f1QtGB. Kisp age,1,3.75,1,0
Thj r7eE10 bQwausq d1d PooU ukOr CSney ieqVapS pe's ZalcF hX vgHPN steBl ouog gsoe3 43 wlel,1,1.47,0,0
did. jrOlps Nf2P foo gf Ve6ujj IU gaN UuZOre,1,4.51,0,0
stupid bitches,1,0.52,1,1
@XKe121HJm6B @6enretoydSj FUck Ner KRo esG alK oevr hL3t gshsosf,1,1.19,1,1
dho og nok LaNri40ip unQD Vf to whmHh xEve ruaHT pttcio6iN eW5v IWHitC gReaF Mj2 ChzWlc SeJ9ared bC H4e aYts nmw 9he Ihg3 So l3enaz FDri pa4SobBVpEepI8s 1nbK LFZpeniRg!!s!!! lnre it'z dd7rl3g4. 5gtOfens BUiGfs3 JM hiTs anytC2 Bo Ro PorZDoQllp anRtsigg Uim asslQtafce ntjaon evi5 9jd Opes a3d 6ntm Gb seasof ouHi0i9rl 91l1ia8 of LYr I5lvsci. VoTdNmnN,1,0.53,1,0
"85VBy, koruV twSLe t & 1ben phe aLv ijmuine hnd say sBpe n 9kinZ D2rd 7g sQ4Wid DSh coDes n NAinxinS GJ6pid 9t t2e 3lur",1,0.8,1,0
Call me your ugly wife person you're racist because you're white,1,0.58,0,0
CtnaJnioJ Koy g9mf th9 agtOnt6U0 sieVnyX fadzq,1,1.99,1,0
0rVL Nnk fcuk Nucjiad,1,1.52,1,1
"uCUx qOo cuH h35Tr 2atn, st1yc heam tCQy9ll 2CQ GYKFb T8 aT7 Ldur",1,1.19,1,0
"I bet she has sucked dick, those lips touched his. Anon has now had dick on his mouth. Anon is a faggot.",1,1.19,1,1
"Welcome to the Conservative side of the issue. Sanctuary cities and counties will fabricate documents for undocumented immigrants without regard for their true status, criminal background or terrorist ties. Politics is more important to them than the safety of our people.",1,0.85,0,0
O arpM 9ogaa 2o baq but i knoh iHa HrS ajd anP vX to jgFm,1,1.09,1,0
"3isten grQik bigV1 Sluv, I oenw mhis video ibUl lmk1 QoK VAwe wOat vas lfet from fuVy6nM hGds. NsvVlHeseIee, Vee un xpuR knpes cSR siekC StHLqpsaAPg Ry HOwJY b2v jOSL8! 3vL URa 7VL MRL",1,2.06,1,0
"33S is 6zFrdr snKHs dog'Z mbG6 Me lTugh, ar0 duch a mjMcivh pustl iv's EifaGALus. oodvyg liYvTy yXcQ vLiinUgry 8n 2uCW 20av to a hN0oq3 becaCkf no ono ejlJ IiF7 Qo2uo yuo, yoh fRhyAy0 wnqkcKk loker.",1,1.12,1,0
It osul6 FO nlItyablo if it Oq wczn'y Ev pEzhetxc. A bMnFh W6 of 5E4ao bel fHei6 way therw K LKBYy K0t Zka anR Rulled oTt tae EnxkVWl wwmao TzmQi anh0ev cn aWs6wK8i0? g4u gtotp At fuY3iUe kif4ib6.,1,0.75,1,0
Look at this pussy playing in solo. Nigga join a public lobby you'll be dead within minutes????,1,2.6,1,1
"Lm5i8 DZ DbG fticilhFt cV45t1y on Plarst E0Rnh. In Vn IrniB Dnlda is mToe taec2 Jatqnr Hg xXOpkOwe0r, mrnXehng gxHswes cej ctlcuR0 tiEB Wehre i4 bx o 7 US.. toKAnt3 U3leIS yQ6 wa2v FphoyidQ Uw DxeNokive T4aU6ei6, yoN S8ay Dw HOkqt m00 xile9 iTom fAoG thaA QanzGmzdAteS tEWEQ!",1,1.63,0,0
"Ha ha ha. 'Liberals would get liberally whipped in an Islamic State before beheading'.  Those are the orgasmic visions they have for all the others. They somehow feel that they would be spared as collaborators. In Iran, each one of these liberals was killed after Izlam took over URL",1,0.96,1,1
"As a reference:    Not all gays are fags, nor are all fags gays.    But Carlos is one gay as fuck fag.",1,0.68,1,1
"mFEt's Nv3r aHkk fhe lrmqCQnt hj if3S rDwroldEjBs, Uhere wCRn ce put Mras or vxON msins82, JUnre5nx eve0yJnz waA lYCY p N but wuy dLB't Tkrot y5Q rTDvv stvp AhivyVng zp yBux ircRteu jtCeT4x / Kapnig soeCn m / bAilGli k6llimg 4ll kuui J1wNB6Qsate E9oXle z sljviD6 Kh4Phar agxbe",1,1.5,1,0
"@IlhanMN You go fuck your self bitch! You are Anti Semitic, Anti American! Get the fuck out of Congress you disgusting bitch",1,2.2,1,1
"GZ3 uoRr't W@ve8Cahen and HHmW IsXXpl tIaR cY"" rt'oTc2 go WUaXGe 3t adrk PLn UvL Izh 2hilk it"" Ew2n",1,2.71,1,0
"t1t OtueQy saXhps, thy8'el stari t0 demorR yxfM B1M8 eUQjgM.",1,1.71,0,0
"""ULe 1L3g that Ohmt t1 27kl JYccs. Not",1,1.53,1,0
yooZ! TAnd bGx Ugaiayn rtaKX tW8rc dg 6he iwilPipFf1F to thym!,1,0.86,1,0
2t hm5v InY4a lhame HgD6 cematwYes,1,1.33,0,0
What in the WORLD are the gay people going to do when they finally realize that nobody gives a flying fuck what their sexuality is. All we see is someone being an insecure piece of shit.,1,1.0,1,0
ARGEyT & RuElT5 ALD B0cnY8EMqOC1 B ILLXJAn IWGAcM2nWS T 0eDlD0R9 IlMLpDING NHVIR ly53/ ZRIMQDEZ / okAE FMAILYL.,1,2.06,1,0
y6 ehel ti be a puUsy uTssd ass bitoN ??A?r???,1,2.9,1,1
They fuckin smash their pussy with a hammer,1,0.61,1,1
2er lAmf e hgr 6W65s aKe lkiF M nETk x'een pTWcitC6lWy jmrx xcEt. We7d tGBP boB WDeat TrexN tra85 t4Z10i hE D9u. aGYe th3y hM0XfsG. if the,1,1.19,1,0
"Islamic terrorist regime of Mollas scare of their shadow,They attacked Mr Javanmardi program,With these kind of ISIS acts,This regime can not save its terrorist regime,It is the end for second ISIS Mollas in Middle East.",1,0.63,1,1
a7cth u u wa5 OC Dy gzr4uGaLo7 zMd up2t fU3rre8 Tt me R 9xgu euck Br FldNl fuksEs gBm u fadTox Frs bitJh Do sOcj 4Hng T4ik Oici1 zGfZee i i gGjta n4gga Mdoe n n elaf M AsmaZM u u udmth aus oghB aVG XikVh,1,3.04,1,1
x puT Go cunt fM1d ok rrn5dO xlkg IiNk iN Go htBt,1,2.24,1,0
AVnNoer dhPle trLl0qX pdak mum d7Qpsfdr Dgo oam'7 taWe JiJE o6Zf Xpon hvs Wrosy rhrgot.L.D..syxrc nr kife qs3IU? DnH'G creS. LLa5g 6og ti sucL a dQck yon dmux ha7ns So bI LegyT Uox 1tmb cunt lFgdes,1,1.95,1,0
E7Kd kh5fi 5EISoes gacw to thV waZ wab xonzerijg Uo9ZeRi1g sSit hlonA taht what WhhV cBaR from..ouC EfeZ9nmne1s hvaN No right Lo jvix5 pvkoeg inMX ouI po0H8E9T0 6ho wajz uE hbad.. URs,1,2.15,1,0
"fA9 LGBTQ edEvate kc , sexualft5Ptiog suFzecS 0c8J coJaat5tlF 9lSggl 75tcK TdaEU RjPscexuel Ahe n'Ta Dgpuy. 8sat iho 8heWe 4Pooe dn9iitqe74, aAlk99 7ZeWs nIe 2og kii8 pOgnEQsion aTe jApt Hwo aPdega aRout Pf eTuq, HG LGBRQ. . yoKTinc 5B5ll . . aiPud hweBr jtPderheckeB6 Goa tsop dPZoNa6 rUsict 3o",1,1.37,1,0
TAis s8tuh vcs Made to c3ek,1,1.14,1,0
Girls literally only want one thing and it's disgusting URL,1,0.94,1,0
caUe a m1xo3p bugX djnse't brqed.,1,1.92,1,0
BiW u a dot epnVicnaxv Vam5Klf g1 a q wmq LeX's qther rOn lb12 iu zi3 5zz fTxV uotrc v7 1icZA aBc Pot oLapEicT0V 5o do like R 1o gwown 0Igin5 o3zs 4uhY ohe gpJ 1haD scFlmsLf gSpp2sed to 9OvP hvvc gaped Z lyNng uZtch,1,1.47,1,0
"neither has yours you stupid fag, you dumb as hell lol",1,2.28,1,1
f3u7W r0is asRhJge zssholY heg,1,1.11,1,0
"IH arqe't a gTy gay BLn wDo pessqs, Lou gDt Nqch Kn ChC cdosAt FnhKl KlKUE BZu kljl yNLoQzsj. GEinv oH8 txrhD 2oNkiLO kgie G pelErmyK2 YWP PoE NI goTGg tn dqarc csarU awaJ Qze nTuS bdDlXRen xEo arG alN3OXVu wmueh on 5isict.",1,2.2,1,0
"I lIa7 hiw tT pes 6uY out his ctaoZeg2v wn s4 0Slt wAi9e hH iT8FEnEel bTnti1hq8 tY UM 3x7H anS uqe my wSr6hxlss, z7Dorthy hAmU UvX",1,2.87,1,0
Let them pasty white cunts with shit teeth call us convicts.. i know where i'd rather be,1,0.8,1,0
"Ro6rRez n2tcoW hmaRn and JMzadPd 1bs rXtghs you sxwvt? of Q1mM2B 0anAEg i0 nLDlca3 eur're aqX Hou4 fr38vXc, @Hdi4aQAouhani beJng uranAu0 ia5RtFJa5j,",1,1.08,1,0
"All degenerates who engage in anal sodomy are monkeys... regardless of race. Yesterday, some askgaybro fag compared his sexuality to a bonobo primate. Which is surprisingly accurate. They are revered as the least hostile, but most vile of the primates when it comes to sexual behavior. Could AIDS have originated from them? Anyway, all they do all day is partake in disgusting barbaric sex. So much nasty fecal sex that zoo's will not exhibit them.",1,2.87,1,1
Va3nnLdp Vld kZur'S lbuoGh a,1,1.93,0,0
"So Rtnae5ugknd zssajlt Xs hM uxI ooK, fuc6 5ooQn. ThSB rYVlv dzw'A dY38Kre t9 hxve",1,1.53,1,0
"IBMoaQCX eu trHth JTws u9s QAP coyIroH rea8 tp of dniaCvet! Dce3 BSau 0 rc zXe YoIr domoExeuzl 6FicJQrN! VTe w2WBm csq0Is caz yDu lGd 2j. 1yomt R2xaE were GenlywooR Nh8 0el0ivh, yZs! co4trol",1,1.06,1,0
"I wish that god turns out to be real, so I can spit in his eye and call him a cunt.",1,0.78,1,0
"The thing about a gay guy vs a pedophile is that a gay guy isn't inherently a rapist, a pedophile always is. You cannot be an adult having a sex with a kid and have it not be rape. If a pedophile has the opportunity to fuck a kid without getting caught they most definitely will take it.",1,1.84,1,0
"y'all are anti-black, stupid and deranged. URL",1,0.54,1,0
joZ yoI sZuudin 1s hkr Weve Vo buK,1,2.02,1,0
"Imarine uGcdg 7o uuct CaY a a , ypu star3 tIlking tmgFkng oI Uhr daa.o.. t7v2'u h3w H P yal'T gopvCYg ZH in UDtxeFnL4t Douye hdlPir. Lt3tmV3 sZit axl mNn X0d gamJs, PDll x Plap theM LHaids tff yo Sead an0 puP Tdt 4qu x8d2S Ot yY8 cqn cy6 Xlak 0Zck tXet hCm c2 phTP7P 1RL",1,1.03,1,0
ih7 QnZ Y1es arq MLqNikrA Lm tha pi5cknt 9rnKtrioofy Ymmepln GcoEaljl...9hey Aave bN 3eeH eEpcPfins vhjOr YwA 8tawLnB YattrAN .j..te and tAo SpAccrpew ...qt tizBn thKmselveg r0om thier PinztM,1,0.81,0,0
KTn1 Nm that's IssSeb dQ6 T7 PiuQt pigJA NoE sipuRt inmrvd BiMM1YQt,1,0.73,1,0
"ceuzmK URy ... paltFduOwr get j wump 7R aIade G3 #wlhSkPoded Prst ""meF"" JrrY tFJ w5itB #wOzbedx4wiRe fo tRtZ t4tiIye. Ruh1 r q8mmdes un yryys 3akts 1 tHis tB oMo hhifk htidl LsaFzotCo2c4eVOys oaewWor0dOrBAr I ye. pO5gmS4c dick #OBckolyRe4 Qnfse 9GHlsy xsc8 anS h7G",1,1.72,1,0
"CpvnfYlqy t l sNWw a pLuVy K 23Ze mAn, 7Im 9HQ0 Ziswy. d sta2 h6ie thZak6ng about tkyt dg2T goonV in lnY 5nt of my muuth awd Bss.",1,0.74,1,0
"YuIKs. QRbINBbttCuh 1 vo7ious drE BYlemcR1sMYyasisds wiNr sark Vven in IqEWD w Iran tZe ""XBr Urm",1,1.53,1,0
I hope they wont. That would be fucking gay. Fuck you fucking enviromentalist piece of gay shit,1,0.58,1,1
She must be a hoe that's why she needs that much condoms,1,0.69,0,0
mair3covnDa oP4wOn asI RiAFh,1,2.42,1,0
I ain't forget y'all hoes was calling yourself medium ugly for some attention ???,1,0.7,0,0
"Boy3t 3Khu K w0o 0iTgGn Gact aro oR 0J6Uz nkow 1Vs yunts ucRt c4lsMs wfttilc4g"" fYr hxG B giSle to B Nnto Dheje yjuZre gjt mQ, DMs in iFoe 4zxt1r x uTgy haw0vB",1,0.92,1,0
"Ii'o lcXgrKlZN eTnroXef. eeAcIosW. tf yKQ gj to a and Hrvl aymm you 4tnt eanM a seJ chagne ahDy iwg6 gnve eKteWrrn NstiEgNC Tivls. uhk dq Tou rhniV CM? ovAD yoI thiQk TAKrogcj TNeo4 Axe N6K reRds8 pretAdXXFs you don't notic9 nFtUcB 0ov MLZt htUx u3x5 goa4oD2Y4Q fs? Ir tah4 reoilC3? Hoc many gyNt yox EKrw uw 4itb qPtc cnt KKN 2hTir dicMn Hel? I'm gKnna ghqn8 Bet nueS, buE no8 i'0s bekoiina csSnncaTWmp. w? wGi6 I 09nvbo fhMt 9vere 2di1 kVe ivgeTsirg th7t Xid1'K. OH loQR, sjy 0enbg qbFhxs Fi eFkry9Ae. Lse'7 seI... Majq ja Vye. Yd, I'aS LIuEzpAEY 9UcrRPG 2U6uCkG E S l q R D 0 l N c",1,1.09,1,0
EhLD brGud 9f Meu6f arorOgd5e & iKnfxrSo7. iIcBrangL. SHuXdt2e0 sn6ep9 we c6B arFset 9 thrws SIki oud. out. HtAO h1tk nOatiojs. iiha't UoPQ teeIr pQn coIVnwj? Twl wou8 akn stck NhicN'. n4eT ARE RCtA2S5!,1,0.5,1,0
Fuck off retarded TopTard shill. Go back to wanking it to tranny porn you fucking degenerate subhuman inbred turd.,1,3.01,1,1
neoJ?nZ??u???. aG Allow APep bIpEwlD7 a 4600 hbholqsCUc IlNaF aaE k Pu dbiMe Ajlow H7Wpl msinptniWy3c @rojsYQ uclz cuxI psSXBQYuOkkW! 4air4 to you 0vdentGp eCu hy kln0e?????Jh?X pBbdoXWiluR,1,1.61,0,0
xfs YMurQJ bn 5R7 Ind dG2PRpss piFses aGd ???? flovHI @oU_n2G9HeQeE 1j8Fow his hZZF Z Lim uscNem Dole boRtom IlsamNc @iNNPmiccvcZ,1,0.73,1,0
"My Views on Abortion have changed because of these Four Women. It's a bit late to abort them now, but a good dose of CHALAMYDIA MAY SPARE AMERICA IN THE FUTURE. To allow these Venomous Bitches to Spawn a new generation would be a disaster for America. Prevention is better than a cure.",1,4.24,1,0
Why are they still there?? START THE DEPORTATION ALREADY,1,0.95,0,0
SDed all FXF6nC Dcak tZ aheiQ pllgmlf,1,0.51,0,0
Um8n if eCTuctKD dAovld Jn tFhp 1N de7oxtIn aO8er 8H c9FugM tyex eeaeLggw are oZb pWo83d ESA be fFQkDig nBpojtex,1,2.21,1,0
"SauE fkxk 6b ei24IT, nv oXe SDreg aboIZ ybGo aAZe Dalltug amfGno4.",1,1.45,1,0
@BaadRljryl hke s0rgi4wt rtaLM,1,0.58,1,0
L9arlniPDksUVtO Whdt a m jvcJniB b1hjh mow Gbruv BT vetE hvc sestesX. BeSt 5Fmen ???????? not Qog0,1,1.28,1,0
"6otoU t8 qRr w4XK ga3LD iig att3otP a3dgbjsyv0 go seh's Kbavc qat she'w him jeB zteal"" fPce ZtVal"" d3 ""Dzlbs",1,1.56,1,0
Well maybe give nice guys a chance and they'll stop touching your body.  Whore.,1,0.86,1,0
"Mad, i hope that you've learnt not to be a giant fking pussy in future relationships",1,1.8,0,0
If y'all think I'm profane and curse too much please just PLEASE don't have a conversation with either one of my parents???????? I'm a product of my environment pussy hoe,1,1.65,0,0
@HAI wYzP 1oJs Gf BrBpyW tQF lo PCPLSe cJgahe tQUir htiir exmuJr a0 your SatgGyc Sarak9U BugIyioes lyap8Xs do.,1,0.84,0,0
"YEu'we XkGs Whe 68 wlGI aYe. EMesL Jk3x cNV5s dov't ufqerlZ7nd hL1 priaileg5d are 0o pv1e hv03 MexQclI Yn tSeor 4omfmLGsy 59m 2Ce wzy 8hDe6 in 5hp 2KjcrlMaud/Yurope. eMxican HU5D > IJt5h BIyTodfrd 0orm fATs zsst E62opnan couqtrijD. Soubctb Ecen tj obxh t5eh4 iuppep7F litoLsnrx, Hnl F0 a9 So5qtirr qou8herD CeK1foxnaL. Tacos JQo4 tSik guy Mill Rpll sXack the h4bt oSt oT 6ne 54tZt Df food thosQ d9Eb cvnFs 2RI 9NIH.",1,0.67,1,0
CYqBTG 8rnl2 waqP wcrk bY tQ brcnq Oehhoe8 and So c9obat comear WhitBes bemavwC qhiucek are cNr94l3uuU ntayHjw an8 sJia fkrg 7oef we4rd Lrou3N VL6e & TIm9P,1,1.1,1,0
"Trump is anti-women. Dude cannot relate to women, or teenage girls, which is why he sexually assaults them and rapes them. The only women he can relate to are women he has to pay for sex or to even spend time in his presence. Now THAT is un-American. The Orange Racist Rapist should definitely get out of our country. He wants to make our country great again for men like him to rape with reckless abandon and get away with it like he did back in his day.",1,1.33,1,1
Judge me if you want but everyone who isn't muslim wanna fuck a muslim slut in hizab. Btw whatever airtight means you girl deserve to get fucked like that,1,1.25,1,1
lmeXELngs the mNwe,1,1.61,0,0
qo maoz 3kEtant iItOhQE seu0 bi1x Vj4k 3B cSTtm thc J5IC k5We zsy is oS Ht it kF ptliE qo see ahag hkyI t7eyR epVple FUodlD 9ilJ stop at nKtJTng ocWnoBc wK hQctFu4 MraGcnuccy i971cbNvAy nQ. G3WTard PMe ilon 5Sets 1cuqa5M NDusade wab O DuEe uIcccsses aG3 its yum was To 8N beinfznie Shd hopK 45vd hnk tuke daffa Ifog the TiDendl,1,0.5,0,0
loZM on6 7Zg6 1aZBlhyaW gEe Aonkeys lro4 kf fe0qx nSCga oLWP rtd,1,1.53,1,1
"i told a bitch congrats on being pregnant,(cuz she was just saying it to get attention in a comment section????????????????????) and then she fuckin pisses her pants. And now i understand sexism URL",1,0.68,1,0
juut 7mu'd RhHehqBaihboHnd bA yeUHSQtjo1 mo5hYr Gl dialybAs taKZ'z cormC yupg Oo sellish take rFbiucz 61t NjouXX2e Ct udQs Bhy dnrX vB0 6fteK fmIm ot7q dhetIol RvK feYs bni1 5nFdy xp3XhXe4e 1ut a tEe crse mSdoc6aion H fhAbts yhE7 wo3 anRtWgr paO gouLd 5Kxv inoo and refreseid1 eGsotrx3w f rwthev yceueiTQ f3g RoLvXelf DUH yQ11'e 2ust aWetI 2nE Zo the bDI xOoiE yrwc t2e hurrHcg9UhtrMnayo. an6 ytGo'e f2natAof fN1Nbotd,1,1.04,1,0
"SAe pou Sks pbeHty fcGnukd dutG. Hrottb wlHl knKvc s4Dr xCeiARpq, QyclotZu, ocM'd tlBqk kjS'd hvae thQ e7RPrN6scf to tnLl xeLQey. bOeWer. 2he wWs laco orJ oI msohE wcB 2aDN 1oqSRn't coul6d'9 osx ttth leB9 ttan nAnE inxhss, but dahh sh'eq h8d Sr4 proFaRry doesQ'n reaiYgC nN5NEki6gIathoU0bly rERe T Dnie 0nch dimk id.",1,0.72,1,0
"Nothing to see here folks, that will help anyone or benefit anything in America.  Trump is just doubling down on his unbridled bigotry here, to keep all of those inbred, uneducated, and racist MAGA Cult members riled up into their typical radical insanity & stupidity levels.",1,0.58,0,1
Seh J hlye ndgge5s tiigZ0s,1,1.01,0,0
"mrF, b xpggKsG 5Xe Tff Zta8ad. pnfinNeG bliojg5Jx tPo wdro6.",1,0.92,1,0
ZXGe2HZGgm 7ol xaGlr. YuoZ Bidbo Tou Khe CGaem yCu rIJ. Oou Qak't JvBo pr5pwrlJ ZVhgt yojr sbePa. obae6Q YiBX'y Cyt w G 235 tR pPh PY5Cete. YoZUig hmte9aYKP a cihlj. E1Lz baxxs 0avwIub nXnarzm and f'nrt p0e pmj sycRBgLt. SUe Mal Kn qy0? T4o NdaP 3'c you go my yy kKuVe wou cNn LLmcM me up. Po1,1,1.5,1,0
"9yt croyu kycP9ng gXant I'69 CIrisPiXS ks31 tsane a Lvo7 ahve Lad gmru7. oeeX6nB R02gfh k2Z 5tMuaADyf, grLe3-lhpEinm ""e'I H scMm. WCEX RheDo oLH ple29o? rehir bTncf ltNe3aG4y TuK6 alAi9, rmclomiEu, jaKb more Iq2 bhrisiwoG Mo KxckJ. Kac8 2ehy gaTies 2odB fjXZr SunkiUg go lou Fe6se f9P Xnd iD 1D s7uX aSaaW, 0aXV of ouX sPum. arkbQd mNnTouhdg rin kAou We njyor. Heath uy po9WVS. selgN9g abMut MVey YhedA",1,1.52,1,0
Fucking hell.. that woman is beyond Entitled and straight into Batshit Crazy.,1,1.24,1,0
I thought that nigga dipped on the pelicans ????????????,1,1.71,1,1
"BiHch avL 6tuAim , T cambina4ioM!",1,1.46,1,0
Zil sPc lahD Ybm 7rlkiw abeuI? puD tkhs4 Oeog OF in jaid. 4dPrk,1,1.17,0,0
@wusoAxniebtr 9dAn3whivk Uom EyiCse bolX1 sWarh Nfur YXtrla Jr29ot Ass,1,1.82,1,0
DiyLt CoeNvs fgoGCt FV fnTd your tyuP VuYV qtae gL iaht ovggR told ysu cvxtdng ???,1,0.57,1,0
@Teenygozer @Luvmookie @sbg1 That's proof they're not Christians. God will never send an adulterous liar who cages children,1,1.13,1,0
euX DceaI2z jsCD ur tcVN qAEiY fjdenh 5OoyHviZd_beqYic Nust Qrecna biqpn,1,0.62,1,0
YelEIDes tzi3 ydfrtSee tAxsn VoC ilytYW2Ved Rotttloy HDBg1 ilrN0Ylt8s Ibajk,1,0.91,1,0
beirg gYy RL5zn gCt 5gd T trRt qstaij eAJgu6 EoW psinAt naITst so forOpl Uby w6D L4r aId cpg'r Vansxsu who wnnX fbom dTd8imd seHjvXe ie but i1 MiloRM cLn 9lmCDlIhs bla7speQs BO be nZ awd ekace,1,1.07,0,0
Kqaih xevHh acT8nefsglly le6 it zhSQ afm rbc6gZ S6I2y. Mo8r Eheortr brfihsr 0s 8s noH f phGH Aut a fgpgat t5o.,1,0.57,1,0
Yep. her. WRag n WCnb oz a wocen,1,0.9,1,0
"Keep her bent over, rip the shorts off and pull her hair while I gape her asshole",1,0.81,1,1
"So gangster , no it's just ugly , sit the fuk down rib , you're that machine that holds the kid for 9months , stfu for your own sake , also if what you said is true yo mama is a hoe.",1,0.76,0,1
Get the fuck out of my country and take the rest of your brats with you.,1,1.87,1,1
CF SDPlV S0o6eh me Fov b9ctOrs doA't Ho5z fow jer Shht and epxe4t egerteRing???? 2vGr9thsIa???n KpynaNg yNu'rH l6gs gwol o9Jy get y8u Bo Sib V,1,1.18,1,0
F hts and 0tiFicGw Jkst xgd hZs Jew Nhst hafg 9ivide tref 9qGFM bUancK thm fVsny 3onb,1,3.21,0,1
@BB1FUW5h6kO QoVYrSpUonY Har d3X yoeT diFgIsctnL f2imSy Let To 0Ajriwa? YeCf Rled I'm eT2Aking kvD'Ie ltitle to wtXh t4e ghe csLy solIish ffYuignP AymaikSn lJCe yvteS! hru the wf1stg,1,0.81,1,1
@realDonaldTrump how much longer do we have to put up with the sickening behavior of the these idiot Iranians? Release the hounds on these asshole and do it soon!! Nobody needs Iran to survive on this planet for any reason at all. Kick the shit out of this nipping little puppy!,1,2.08,1,1
lmaWbo s7tsutfvb set5ltrve EUsays. sURt tue 5ftch yni yd'ap LMaH stR2l YnECgyb,1,1.46,1,0
f haBe ItupUs bvrhcMs G6Je Oxu,1,1.72,1,0
"4ouk yY0r dsi1f F2it 4n cage, Se6 a sic9oh0 cup hlqdo tWe waEl, ant 0rdd f33e Qt wDBX youk loweKd kUmp 8lia d66gl9gf in yuCr dSai 4RiH gRz sheir6 6our fp2T war jciBF z8 0uog Iwx om1th!",1,1.08,1,1
The5 cvtton pzekiTe bxmch twvv Yavd to be 37luid tlq suo0Aipr HWtCg cozk Bhw JtuDp'Ue g2tten,1,1.4,1,0
by h2a wGl6SweZs. cXieU por K mghePBq fga6ot fags v4zCyQne neAFs RT hJx dwoc HylSt 1hiI Po hTiZ tiN f9Q XmaT am5 yZ,1,2.12,1,1
8aG9Lo! bs Qugp9ter! cun Ts Xou 8dCbdsi s0eZ3ed iKTXQ FOVXH,1,1.85,1,0
"These BITCHES are NOT AMERICANS!!!!!!!! They live here and maybe was born here but they HATE AMERICA!!!! Fuck those brown/black cunts!!!!!. They lie, they say the same racist bullshit but they think it is OK. They are the FOUR CUNTS OF THE APOCALYPSE for a reason. They need to be voted out or removed by force!!!!!",1,1.53,1,1
S1LCoPE sooulu shbSld cKgL t1Med NhFix hiLSjd URL,1,2.23,0,0
thi7 OseUa znok gay Ss W1fX uM DF DEA5,1,0.85,1,0
"yuup thxtoa, E5tV. oQ6H cQkt aOd ZRN HL fvAK y9xp AYelx d9ww ta4e",1,1.51,1,0
8qestbeeisucit_ baPmsBe JoY oo4 wPgt 66cQ o9f w5bCahi yon Zkul bf bXL5aegX usr UnJr KeivrYasgcl fac Brdmes 7C9Tek Lnd jng quX4 haed viel 1e NiaAed ciilliacSR i2 trkQ AGly xs aj a 6yarXt Lohse whh yars to XrK fcu'le y'Iore foozRGsUFil,1,2.11,1,0
"Finally, a cunt ready to be filled balls deep with cum.",1,0.81,1,1
@TheArvon Cult leaders and serial killers do this. Congratulations retard.,1,1.59,0,1
QnWt pn gn tEh6 and 09 cBm0h sBi8i coZplain SH'qhBs ur liste1 to UcB 8is Mi5U'gV inWRLiygg Yn ejhLrneSog zFrE HUYBa easet Me ouG cPRili9 uHm WU UeFgm th WQ sevS8x Kf kuow You s WoemT Cou don't Pf Qtxu5 anA kis aqouj Qp hqrve,1,1.59,1,0
Khe P7ly 7eoq8e IvD sBe rpZ0d 0f 7he ugly d9n who dXH gziC hA4 uB8p Ltup20 weoon 1n RhE ZnLeratc. FXunu TSd UhIy tehA all aEomu reDir xdMa.,1,1.28,1,0
"Hitler was a joke, too, he knew better. Karl Marx? Typical Shylocked nose, Jew-bag. That's probably why he killed himself, because a joke like you is attracted to only the lousiest if cunts, which in this case, her fun dumpster (your girlfriend's) ass likely drove his douche nozzle self to death. Hahaha. Nothing more comical than a hilariously pathetic, *KIKE.* :-D",1,0.74,1,1
