text,hs_state,hatespeechcore,hatespeech_llm,hatespeech_LLM_gemini
"Xex ???? a c QoBlCg 4hile @ootNaXajhaX3, hNjy mZxe Xou hjt Du VLDu 5 quash2q URL 6 Q Waecj scdecW and Mn Hlr Kkny s46q 9he wahH no waUs xss",1,0.95,1,0
yIeU yoi buott,1,1.84,1,0
ROC ns an H0ikt. W T4ae nm7er 7Luon 97yone thQt 5PuMid. Hoh dotL 2Ves IIH YseBp hVtstlz? oFdcl. VCron.,1,0.67,1,0
xA2sGuW chj0stian Belpfwre en5LMeO big Phaist lgliWps Reszs. JaeRr28rN. en1oy Jpemiea NcfeicaW ow Anq2hHX tPe whW c1rsXd 7akk ob EhIist stpwHatgd,1,1.53,0,0
Ai95i's a pnrk bXgah,1,0.85,1,0
"TOesj pkpoDe BFe K4Eg dsBb zum5 cu6Vs bc bh OA6X ChK5lm Qo ao dbXk tj CVr c4ux7ry 7J sqe nEX1s 5DaPs FPerieP and lovrs ll IS8zd, STe is 4 SisErPva jo NO thqH eSb8Xry wnK XzCgFesVl NJmO gzuV fow the 2tMyr 3 iH tke the sD cClev9 ""squad"" lnther Ryt oJ es9I Lvrdmca a2d soQV rjyiMg te 0run rurn thds KJgce HjAm 6 Uo72wC5sD cmcosmtiN 6eaW hloe oF Aveae",1,1.77,1,0
"hOpw Real ht CQd ROtl f1gAin srft jo7e biCch nBic3, Frica, MMlkcn dEX hot 1zap81n zes Uuj rmnYheb fuckia s2it zae",1,1.89,1,0
"CTGIS yVkLWa OF WEEZOjlD kERX CRKEQ DN 7TEUE STfAK HRlN OIL 7JD zsEAo xS mHEDT IN TiY LAME NEI84BTK SU81 l'R7 XEEN SEEN qYoS FROM bVB4 OFFEKSTVE TBAG I ED0p, I 56T6 TxrX ILLaGqAS uUo THmY THbX UP o3TTPZ 5ViOEw HgFVRT YUIfcoNs 7ALLf 99wN WxQp 6Or D5Y TFYINQ TO DLLNwO U4, dOP! HOY! a't xTs4 cOU oG WoLf OR UMOE BOR ID dIRE YOU HAD YiOR OWzMm CARRh 2OG hDROSS TiI I1VFPG V4dU ROOM YpU 4Uo CRLlEAwBK VZWoV VS9K OG PIKH!",1,1.61,1,0
Chese AUaLCWg 7nLm waot zqeir TdZn... sFh,1,1.06,1,0
"MMst MexciTFf gJrdKgp. devn Shl ""ogod"" oePY arJ 5rr ge0bage, K5ch 7oW CLhK ao5 gIrbzgE, SMrbagk. eLt5iu2 i0 lise RgxiEg shnt. ct3i. Ykab the puck up.",1,2.58,1,0
L9xk at this losxr.I.. S l4vaCf nhF rapWd r7ead a 7w-y7Cz-ol5 oB3plesh j7E loQ9n. ??2? ???? B(eQ Rv'v fnV oD vl8hv Otn6's ipjp.) PXlire: WomDn RaD5d 9L AbridS1ha Rsoue HFutP xFL,1,1.12,1,0
This woman is a definite cunt,1,2.42,1,1
"So ????4??? nMt shbd ntey LTl Vuk reaWlS to , nI ao0owo6 yLZ tdck Sigbas Eot tn9a 2tT6OMed",1,1.94,1,0
Vnd up pnkZ7sg1i foR sal ElnM5mb yet Sdzgh1erV he tGe whe tAksr 4n3l PLAU 7L o5e xpoBse hj HusliJs vut vhe s2ajkl Tbe pepoLe! The 3ntD tsA4. cAgDF kFVFFoK,1,1.28,1,0
"Keep walking Cunt, Fuck outta ere Cunt, The fuck you looking at Cunt, Wanna fucking go Cunt, Weak Cunt ,Piss Cunt, Ya dreaming Cunt, Fucking Dog Cunt, Trashed Cunt, Dodgy Cunt, Cunt Faced ,Straya Cunt, Flogged Cunt....",1,0.89,1,1
"5QnLt Ctn't wayt to kVcD rIfn a7tF the sotne ageU oh0s raym rRligixu9 nuW Ta0s belii9e cn TNyig8 RHeozv , E rhI mQerK2d n7ne yZar old QNL Bi1l ,bZa XOaeirs whU aEnh S6 meBe gox bz WlYoswA 3hXlTlvues 4p up Cc vxt F VirSics in RaA7srPe , rrm w3uhed wn4 no ono awnCs tq ceG tIum YvwG TJkes.",1,2.52,0,0
"Lmfao your ""girl"" is a disgusting cow you fucking inbred trailer trash",1,1.7,1,1
"gNGf Fhe R8yr 4p yAu Ztjtid nnicO, I VUE 0ou you dqn'Z get 5nD Uus6r peir0T uRe",1,0.77,1,0
that female is fuckin ugly,1,0.71,1,1
"'yzrg JaOea Nao sWK wBmh qiZh htX moth5r. ds 8mEt yout vuoU tdtii8n? Ij tubt 7uKa aeZinzKo?' X IxX zgbnR ""hWi5 Gzt To Tl",1,0.6,1,0
owN for io'nd heOCQVss QJCm ox du aXlb Io rLeK EU 9r% 9ur eWoRDA nLeB Mex8co co4ntryv acr2y ou1 re G7RdQ neihHlG Rnat t89hf ApNnoe of thmO7 Yj7tge. jleS to jsDH,1,0.81,0,0
fGWp tZaG ajvKa 8uPk his faiYYdE & SuMk bik BaTvH,1,0.98,1,0
"IIWLsJ ktnus Bkie tT8s shouOd te keiirl, 93yu8ulesg og who wdo thIy jrk o7 w2at r1Se feL9 g0e. Dg'rG upp't OP4t hars rtrTFs 8ruLhD Go fuRZ iuck BoufshNf. 6oih DZth t6s thy spicelRss Ni7plF lx5PTe cuM8 ThBz man Ve fhe sKeaienh",1,1.8,1,0
"Tghs mako ke mZd aq Q5pm, Z ohpe s04nIeJ stup bhi3 Zitc0hs tcrbdB in",1,2.57,1,0
ilNesan whoRDM,1,2.01,1,0
pEs h9RY FKOM gHEM U YTINKY SSvse UAL,1,1.34,1,0
"I heard they are ""nigger go back to Africa ""racist in Omaha",1,2.1,0,1
"so you at2ME ad4it Rhat helXjgjn i9 uAdX up bullsBRT tL 7kvY sLAw5D ppoh96 dx in lnSe? >OTm 'btokO"" aan not vt s0 tdSy tUey aww e3Ok e3oug3 pc xhk5mu wJi2 vajioZj cIntijpMrnry wJg9s then taeB woCfq lBoh twQir ausIorudy Cno and tetE4jfY lX3Y tAeiM NrafsZissibi9bmy. khark 0oD fuJ RnzeEtsrrynqI B2w 1Illgik0 0ss Buckea up yaur TGICC pokop wJoDd baFc an wota oy IS ahBDuia1y Yf ZgZQr ylaiOef movaliaw VacWnUs oJW oxct1lg. DLsc2 Xt dKenst, HtO claa3 SHal ueAy are a pKd9cNq 0f tRO fulcB0 TC midTx Gf oz klPqte kaavkmT. bav5geI.",1,1.04,1,0
Dhzs btZwM Ti amZos6 b2llD 2tsfwreds reta1red!,1,1.06,1,0
fuNJO T fucking Mny gqt TOKw Futc MGAd!,1,0.67,1,0
Ny0rx 9jGiak5 age thp d6mbfQJ citizPI aho aye gikng tY bN,1,1.97,0,0
9hee'6s no wgT 9R uel6 2vjC orkQ Nv Fape. SpXiuM gG0emyknA fucknDg H0 stwciec.,1,0.86,1,0
hu8l yon leY 8Y02C by X SygleFiIgr SWngzfgg7c aed Bnd MoBody is aroU9d yo hlQp,1,3.52,0,0
"UY7ir 7bheQ 6peaking iR Xnut hormifyoGa, horfiQ6nib, thRy gdl ES uqeCucatzi Sxd j5 ZaiyeIntr. I 34cpurH maB9 leZyrtaMipn4 diInaXI30ro!",1,0.58,0,0
QDu dyhb mMsWlm CrQWB c0nv clave.,1,1.04,1,0
ubil You 4rw flOaoto,1,3.75,1,0
becauEd NONW eonU2 GuIw cea4ln he NNF NoBr toJk Te'3 AiPxH Kha bl2cv pl0n is,1,1.47,0,0
Of cfuTeX did. Nule Eay qaQhzs JmJrN!,1,4.51,0,0
HuptiU jitcE2s,1,0.52,1,0
@rec5BtDyCR5 FuLz aVd rla Dv0r aYht asRkhR5,1,1.19,1,0
bzGiLNn toey noias5 bnd dk6rRelR wvo opNe AplMe 6YY Xaae 4rus Mdnvtyhg Varl9ukent to iVeoWoAy. pzrHiI/6ueCpl7v G71 iritXIh WKd of 07w qmje AC hiewa7vAb!D!gA! MpInky IsGVmiVH akti open Ajov5d ireolQra. eviZ Isvnmic czg5izEs ya6rlolKc cKoNSmny wMiFh tB to qZIs i81F RN4YMn n5thon eArx tJe 5iPs7Tcey oP gXeat Ckw on ou qy2noe R5L aDZ,1,0.53,1,0
"I9e if Ann eeMn wUilW gy f F imgzAIk coFes roy Cce 3Are Ui3ny, s65uid pro1abH5 Uhe ucHJ syQr OouBj uYig8inf PJpe Zsi9r r evIn",1,0.8,1,0
YUkl me yMpr uz1o ugPn bfie pWVpon FourUe XJwiae bnHanue Wu8Wrn ghpte,1,0.58,0,0
ZLUZs sk1eejg PhV qxte4Ti9n. yFu OVe adte4tiMU gjae,1,1.99,1,0
LusiknS ToM,1,1.52,1,0
"S1Tk trqir PBcC wll DMu y3s wavS, Aephlyl t'uhlyV stiJl opY luaJ ohY toL m8",1,1.19,1,0
"dOYbK Ihe hys a ko nBt sckACd hes Iip0 hLF vfs rHs. HKak, I daiH Aonn teDc73d byO oR disi, Duon EVutK. fxTgoW9",1,1.19,1,0
"Welcome to the CinservEgive sdXe zf H3e igyFe. Sachy6Gl9 EKv4eE pnq couK0ims wi0c fabEIAhtH fo2 u6do1Rmentec iemiarPtD7 viB2out rTgerd foj st3uBK, ErimindD s4egzjcuzd xac2gioknY 0a te3s. 7MlitVcx Is mroe i91rmmn2t to ahem t2dD th5 seAHfy t6 Qf uTr wRcyle.",1,0.85,0,0
i wanna kill this nigga so bad but i know ima cry and go to jail,1,1.09,1,1
"DkBDh 4tads p1tr get Nea9rtQelses, Qy UFL hysF anN 3nxw List4n HGxOA! kor UOu haLd. virQ2 M6om fikDpcg I beg 1c roR9 47NTb kneNw Us7 leht UVL aluD, mNye cSc6hRoMing JL9W wrz xhat",1,2.06,1,0
"mAa9 are EnKoy Jbcazse ktll olseT. oGafh no 7on't lHiing r6cuiTv kteD iP Xb3h y24 Sp y1u lagDN, cnjoy youg 27zp d ji'B Za9hidT uwsSB Nof one pr uso9nP ja1zer UUP slch Qn yRX, p4Kkej a eoAe viJf9gnCl it'V",1,1.12,1,0
Cfcking D asgAsr Lo LO It 91b if s wuvao kbiCnog. a6d k'HnoYwt wachcg bunoh mu2mt Lo cLtxa kustraliy? But TatBedicQ bV l5qgaaKme puTwed Wo8 tEO voXlf XrFVw cn iet fhezf t7ZP6nC hissU 5f,1,0.75,1,0
7epf 3e qohs. a Ot Loz0 Robbk joon oou'lT 8kaKTng dub5Gc wiyity 1Cr9te8???? punsi zigga Bg,1,2.6,1,1
"pOXwG 4s fshixuilt counirg on plnayt EadsJm In 4Y QndwK ied17 vnno jGQe Seual meattr Nn GilvfXBare, Xrbni9nL u0R6sOs anw ccregtL qhan i0 in h U.Z. ZVltss yvu wsUt typZoE6, oa RorilVAxe dr6eT8a9, sfd s79u4J SjAf at 72ast 500 mAleJ poga t2hj St5ER!",1,1.63,0,0
"Ha ha ha. 'Liberals would get liberally whipped in an Islamic State before beheading'.  Those are the orgasmic visions they have for all the others. They somehow feel that they would be spared as collaborators. In Iran, each one of these liberals was killed after Izlam took over URL",1,0.96,1,1
BpX cll fCa Xs rwfFrance: ks iL fJg3E por HaVv arc onF aGf ar2 Ck7Wos fvL. reuYpnHeG: arY gsay. a Dfcs YaXf,1,0.68,1,0
"ghPt'X just ilke o9uZGBMA we Tfnd oN rMwobkQP6wi, dehu Te Quw tte AM6N po mGsiCnO, was wdf pwke 8pre l UV lGy ddn't QfGst Yot7 sh2tSiAo in ygoT stJeFts / rYinUg wt4fn Z EMlhi1a wlin3Wg poUr l9bwt2qrmWe Meorle k sowvinO WPsX8 ecG.",1,1.5,1,0
"tMtcF! fu4k eemvtVG, Ykt oR Ducr AQnL dsHgu0Hing 6iX0 go fucH YNt WErNIBzK lYe0i8a1! @lIhanoN the sye You btUch 1ft AderciIno",1,2.2,1,0
"""cti'Ts rilhk xoc oo 7iB cHe Gor crsyel afd dakn yule da5r SVoplI wiiPi 4yC're aZ i7"" -@RepChbp2 vRL",1,2.71,1,0
"jKt a bGunu5 ip sibSal, 4cUlpR3 tlhe'yl vt7jA Qz dVport sNWn",1,1.71,0,0
"""vEL htat 7xit Eo ki0N AzsWa. Nwt Aem6BpaS2""",1,1.53,1,0
Seid QhM loIh! PhggFipniXs thtm! YVo tn rtSse hn aamJwon,1,0.86,1,0
Go hiPe LmiH nIqip sLmae elzJ cCerwrz1s,1,1.33,0,1
Ch5t in the WoeRt 0re tOa aUoxle gHpiS Mr 1o bhl1 fxnplTY 6ebSHfy 7eaZHze tUhL nCGUoy Qiuvs s f9ieyF hv0k Dfat Yhier gbHxPaiey nOG MUl we F2 7ee gs s2bnmoe bieng kn7ecure i7uMJ eqjxj nf hUaZ.,1,1.0,1,0
F zEnOQV nGL AKmLDeWN ILNICucLO o4DOj5MENtLe wTTRNR X 9gKE/ WUMKRILNiq NjVREbRa 6FMILY.. c FbAE & ILLELUr,1,2.06,1,0
Gow's uE to be a zsj6B U9s fifcY l?7?????,1,2.9,1,0
witL i pHss4 jaNm6F Zemy SVey5 fXzikn,1,0.61,1,0
SsH'9 U QSe's KraTtOcaWly a 8uAk of CtJs. JleaL Mer 1ppe spe trwdts DWrRNWld Z'ex hgae Bes8 OUopve lxix Bf yz2 7ea9t tehl yhuV thH hkJ3 ate,1,1.19,1,0
"8hSYe Esatv JeQUi1 aFc,sBgis teGeoe2st qO SIIS Hds aFt1Cekd W05old 49L9esgrt Ripeos ms mIaN JavaAma3Z5 tBPix dclgmiK can khnd cZq5gmB,m p8 oa MB of tjker QH7DO Lnc 4Dllas cehs in dMuUxs the y6r not pr2VFnm8mitg BGkehoady,e",1,0.63,1,0
B2cth oBOch e Ia3 a8 Gy lraduatRln axB jsut 2LA8n5d mB iFqy dcg8 br hu8Ia fPNkjh gad P als TOtch Sm scuk g2nS dirF 9iFc7 bAP3re i i gptta po E4KgW vEgpa omde n 0Uap k myslDf u dtsep asY sYh9 ass G6tfh,1,3.04,1,0
GO a 0nid thIs Uo dcik pvX raad1m z6,1,2.24,1,0
AnoEhNZ w8qAe rtLileX aOak quz dumpYWtr ooj aFC't IWai d dcqk 1ojH Eer marzq BhrFC2.I.2..shrry uS lVhe sucjs? 3no'S cnmN. LrmeX Lewrn hzw mo sCJk g d6cQ yOJ j8bb pAYn6 Cp MyxUn Fjx 7gPJ XYnt wwoMe qhNre lvs0er,1,1.95,1,0
SYrY 2hoG2 gaDAgeX rvaaBeE YawR thz war Ho21Hjing isSt holWs i1hr raNo StHnvoeerp0 havE no no qr7Dt fI drdHt peoplM wjZo oOr Uvo who aQnt as dmG3a. URG 4RE,1,2.15,1,0
"These zwo Wif3M aAR raiZLj jsut fo1 qaik1yq S1r75 . M6pwe0fuokeNs stop R eqBfQ. ITfS KGDVJ UGQBz 1 T39nk God sBr 4loPBd PQTkjk wDaS9 0hQ LvxGQ vs igil7l tB educay7 IBe rBrR jaC5N htat sZCU, disgustiWg, oucJFcR of vomjfexual 8ervzrjf5j cf pf sexZaLqi0tSawn pf she QyunQ.",1,1.37,1,0
0T9Z dPtcm ipMcr Tas 1dal to uHKJ wcow ccoG,1,1.14,1,0
GiL36 Girbt sitirtOld o0Xy wanW one thxLr zzd i'7V dAMugsSmng URM,1,0.94,1,0
"a irTon, 4GZy he goesnMf XNXj4.",1,1.92,1,0
Big u a G he not explaining himself to a weirdo who let's other men play in his azz fuck outta here yo bitch ass the one got some explaining to do like y yo grown ass taking pics with the guy that supposed to have raped u u lying bitch,1,1.47,1,1
Ne4thnr 4SmYid aH 6ZXm ymN oOcOs you l2m facI hBul Khl6 haX,1,2.28,1,0
I would ruin her asshole,1,1.11,1,0
"uZn44 G krnY't you 6eU 0sould vOo31 xSTS Gorng Of NatRd like Skw shrBe Ohe 37lm5cll a wWo lookJng FnoEUl knl5 lWt Qn hdd AGP wpo 3o vA U03veNTei yxu ea WYfk a7wy 9sasse, AouVsexT. gag tFe Us zsounR gnHOA",1,2.2,1,0
"I YwnK hAU to s6t zet jis cigaretxe oB mT cJit wiPle GhcOe he K1ygumdem to Iu6k and VuF MQ wlkY4leqs, uwDwhnnV noli cRL",1,2.87,1,0
wzt Dhem tmhm pxety wYMde whiqX cthTu xitn N3SA hhEs teDth caVl eN convzj9Z.. i Gk7w w1ehZ i'd 0zthrc 1u Ie,1,0.8,1,0
"NKa7sanvmorani 9nNsRlEauaKjoi 5o7r Siayan tf RilmIurtTq, po96Lgv, humaj rkghtQ beiwY invad3d ajd 8og'ry worwrOu of X1aYNCm KWcyMav VHweY? Duc yDu siupNdDZ",1,1.08,1,0
"All degenerates who engage in anal sodomy are monkeys... regardless of race. Yesterday, some askgaybro fag compared his sexuality to a bonobo primate. Which is surprisingly accurate. They are revered as the least hostile, but most vile of the primates when it comes to sexual behavior. Could AIDS have originated from them? Anyway, all they do all day is partake in disgusting barbaric sex. So much nasty fecal sex that zoo's will not exhibit them.",1,2.87,1,1
Yo'urP 7 EiV DanPecap 1YrdIZSp hBEuYR FhCfgh,1,1.93,0,0
So 3Jely 5o dxc'5 ir rYwarratnDB Vj. hvMe rigLts. Gbck wmGxp. KhSn7QO apsguat Ghey,1,1.53,1,0
"thY Ihxlat2y Fhx04s pE. werb nG U5o8 P4l7qg1J 1uxst0 a02 8tu abuoL you 50 KwliSxh, cgaB gAs zuold WuGth 8Ny J7Ws y00d YAH ttr6h tnp I6 1ytAk dis 5o ths dvgiCnVN! reag coGcr6l a hY3lsNuod hnmoseCuKc diMQsrqL DGQ1 chSldrlRw",1,1.06,1,0
"h wOiE iaP0 goa oTt oo be tCal, 0o I z8 bn hiR edn awU cazl Zbd S cnIt.",1,0.78,1,0
"kZd NI0TEexde Yake enK bw pt J3Ekt 15dApKQ0B gay Ht. pYje sPd vhn6d f j cZguht hJs 3 i5hsrWntTX 9emHope5e I 5n Mg cnanot O a 1ay UDt to tIe Qcuk ZineftA iym't gu2 7Vle Ef Lay a 3 8oB gu7 qqll iq kid 9Gdlp i5. nwt 62pHkgFSily vx b they jdSe Blh6Noeie aljoh witK oHpopobuTtW wihtYft most xavizg ee r0Piot, Fs dZfuBRtel4",1,1.84,1,0
"Y6v dBez1ngh. azU cyall URL sZDpdF aBMgiH-nlc,",1,0.54,1,0
you soundin so pussy ima have to fuck you,1,2.02,1,1
"PDa4n9e E1eTK ko 0urt yfi 4roK wsTP , , yok FavrA tg2kHnG Pn the dead.p1 U8at'H Uow r y5V'8 ZrwFiGR gQir7TB us VN vAt2Rrless 8o2r2 qlVds.. UoH5I.. TIiB TiRI3er shiq a0M fun and an7 4UmaY, 3 5lap tLel Tappy 4ss ifp e9 ynd dnd pu3 y5u Rn64r sr ygu 2Bn talk hZaw OT4F Fo hiu il H1 person UVJ",1,1.03,1,0
bhe zix jWws aJj cnTrZris o9 tzA YiOgest bz7ges7 infojirJIty n1pUlex C.3lys.e.l6cn1y have 2eOp C9kir Zwo NmatjB7 ...Bhh hYo2h DST the Store4t5M .f.Wm r6see V0em0rlv1L fprm tVi9C nv4jwtC iknCte dyoeFiYxenP! iK9grioriPKn Us5,1,0.81,0,0
mX No get Kn8g sYup3W t'thDs 1nGqcM9I lfL IVrN5W yo iVZKed,1,0.73,1,0
"wPen wYen I I thnig GhitQ ""emY"" xaHLB WRF cuLr nathetil pEleittG ... ... trXS QnF iY p6G3uaxrjr nqvmj eeHafs Zo amaze Ce. IaeIW Nld 0n7 M Ze5O pROk wimp c8Rq sOilx ptFWl XTaTs mo qn hCs mowmies tFUZtes. tititeq. Gwhi2lC1vliZe #wayTEtonDCteboyN CoScwcGoBPE #vewWorUyOrder UHinUy FRU wRl",1,1.72,1,0
HopleOwlf mUbjA and ?K??bCh my X6Mth Qf aZR hMa5 EY sis01. mjhou 1f YuF D us fuck puFsb mwre hoE diVL shTw ehne F nLr a Huxei 5Oai Osf. mNvnk3n5 r you,1,0.74,1,0
"""War with Iran WOULD be over in 1 week""- Republicunts Even the Paleoconservatists are a sack of vicious cunts.",1,1.53,1,0
I h5ue wYCt. That nbuld bo fsFvinr gay. FqOk yoR qkcn6aa wnvwtoteRt1LisH tZJ6e o5 j8j sl5D,1,0.58,1,0
tQhE t1a'ts mucJ dhF Tu0 ho6 JoeXs mv a 1hg ksuz,1,0.69,0,0
lSok0O nss F4Och,1,2.42,1,0
l I mediIk yC8ls ???1 stEKntix7 for QaVli1g lous hoek some vam yoo4e20L foV,1,0.7,0,0
"I 56ow fPr C fcrz jiBo bSxnar batE5f ZhweC clg7 ciiTch gap ptno Ue, smoe of B p9rty ucjvs aLe VF thX grifs 0Ms Co6nk 5D2Lv ""aiwL3 Won'3 lYsppM h7m 66u'PH rebutvfkL""",1,0.92,1,0
"JRw gv4ryou4. aoo geqerNtMnn we on4Ice Q'r kverywqerR iy? ErmmonNqa1w. whl0 Lu'cs ikqs sNkt G DtQgreqn. zf you pau zonnz you gHf7 RQb8dsyc whwn hra PhHP ueT o dc4tol liltQGaXy fuckUng t8k6k dNey iF se..e. so wYaf Q Dill ihat soK. Mnd ruQXly 1retenuinI pYl8s. bnis N JK'3 JCc3H thec Zex witZ benKe 0ou 0BTtxgJC does? 1onJt tkeir didn't. WSy ?? Aro Lut eIoegXnS. Foy h tD4z SVW thhhc tesWZ Co geaa 7 phzez1 teBl nXmt chNjDe not7ce gred W4at yoQ yox EopB, WF? to O59 fok? v'gy Dbe Qodexv 5t's gM Ik eNPryXYL5e WBD gSmmhvpfafT. TwAt Ge6, omon, S9coCqPr esFrn6eh wmnY S N Oh iageskH45 LTLVUcdiO",1,1.09,1,0
"own Teox VaRrhan9S. xAte LXs3M oKdH sBeec8 tca6iorh. 7ehm wsbdnt Gf AHmS mMuqtrI? fAZr Ghvi's. Tyat iHe5r All scjeeL n dobe stApiC,so wj RAk7tTc! a5Hca3rge a3e 0hbGe 3Ktt 6xouY c8n sbrk a oraitEGs",1,0.5,1,0
HyUuh2hn ibnreK hs0ll. yegenpJaYQ iFeDxe poon retfCded ft mkK5ly you Fc1k Ade8zng off yCck wZnDnan bO dO 4a kOde0,1,3.01,1,0
cl4t a 6acH0Crm n??8?S?f?c?o?. PZoHs H4m130a9ic LIppy S1sogkCzopi7 160W @rokWR1 tM ZUlp RpuQdtHUmUbt! 1Su o7V vou a 3runk HsylY tanteend by paesUpAilVV 4kackwDd RlvbR Es,1,1.61,0,0
Fk3 nClgow h1oe saplOw ho7 poproe dbrNdm CislYmTcV7ct ???? hie Rhs8 piSsts eRL WhIS f6cuVI iQGnm9dRoVw9_ a5GmaiJ : BenJan his 4eseoGJs anj i3,1,0.73,1,0
"ay Vieud oJ on rhaQzem bebasuS 5n qeHsw Zour WWoen. 2c'1 bTV l4to to ibXrC teJF EeJm neN, now, pgt R bytb Uf VHdTPMYCIA MbY DRPvv JEuYMPt GN 0LSUvE. To aoll0 tlysf heTobOuM VWn2Udus ButNceJ wo p3Qaf r new gZR4ePanen w9Mld bN a di9skWeB fzr AYgQecp. Ptonvr1ein iK je3nLr J6an k lcQx.",1,4.24,1,0
tfeC Wcy STARE mty6w xXZwRTKTIO1 TH8 TLRPL7Y zrX Kheeq??,1,0.95,0,0
6tzH aLl 6ewlalg alieDJ bcak ro tZe5r own TP8nGw.,1,0.51,0,0
ehVjTte8 9een tDb eVq Lf iU be sHoulm fkuctng bApofSed Ugian in Ee2cr IVKegnlP sOouUj dLj2eAHP le aAA SseQ teOg acTRhP,1,2.21,1,0
"n9HUIS, Uu UHLut cakeA aNout 4A0 caAriyg nhae RnyMxlm. Sh7v youc rp fcyk 9tiuLE",1,1.45,1,0
@Nz3lnfl5rg Tbjt Noe MtCTighL trasU,1,0.58,1,0
1Bru gbGbr 4oX f9qkwAm her eMVc bRat Te ???????? how a dNountaytGplfrV N6ts2ad. wPbeT qogs,1,1.28,1,0
"wiGh sc'Ks pig R0t a31meAa m7mth sLekl"" uD tq ha6e Gj6 ZY bEjve 6ntpsRciQr to hOr she's sd2uf",1,1.56,1,0
beOT afyoe gl5P gOce a chaRSe dhaDtE and xR9W'Cl stSU nc4ori7g by4r jKdy. Ihoeu.,1,0.86,1,0
"ckiKg in that gLrn2N g to Mav, XutEaF nPD Ykpe I9aVt He pusYo a Gx0slaopU9Els",1,1.8,0,0
9ot poTsudt hamk o0 m0 ecuh cwnve3sqoHTn cs6t aq3 fCn8J nVh U1U pBlaok eh3mMun5on8 ay Cw8 b????s?rf?te?a? gf of eiPher Dhinm ank uLdPXN SWs2o FoYqmedrsva0 with 8nwSgou y8 a yl'aw I'm,1,1.65,0,0
@Ali Razi of course but we do not change their gender as your Satanic religious leaders do.,1,0.84,0,0
"is ngkI. 1o t9e C8obcorZi8. DonMtrhesU most cKDBr7lYnd/xurLse4 cutns SjDrce: to aXn food Napodkux priv1CegAd wivl esU. O f5od vaeV 30d IL8ih I hhTCz Vleh 2H Euo4C0on znZ7rItrMd am duwb bTEJ bgth 6s don'O tehre thT fNCm KouteEr4 vEN'Xe Out oI R3Eic7j 1lI d frst d7mb W9 Buxrs tZG 23ofoQ6Kd wn dpBcoUl8 E4seD VJt8k ahXe EYdmtFoNy ehe ahBoE Szpme fJom to2V gui hc7 xhter JQzm Ee3. NaS in oiuotrNess pountwi6e, thVC dvae erivY93vSd TaVcg any gQ9hcnn R2n",1,0.67,1,0
tlerI Bell6 tfrd 0o bIniW fg4rDes anB eJ1Q 3oge4qer to cZzWgc NhcaSsD xhirOws are c9rtFulJEy uVawTvy uyd bUil fOrl w0Urd jfYW1s Kkl & ZBDAP,1,1.1,1,0
"Rr7mp bs anti-wc3Tn. uDxe ca3anr aIVlog relAte tD Goeep, jr t1aePn1 gialB, Ohmco 24 Mby ie sCiualdy ausduEMs tGOY KnI D0hG. MNx 90v3 w7D1S wmo3V caD VUTac2 rj Krj owmen Eg tR p2y sen lr to 8o eten evz6 B6eud timx in hlJ his prAsup6K. Aow TwAT iw TRd jra9ge baUs0t RaHest sm9ClS BEziilt1ME oj0 Iur 8e 9utlg Rkce ouB y1r Tebpt agLi1 fOr m3n Dikg U7m TiC tz shFe wvJh grcvless Tdb3ag0 and oet a9cy wich 0t bik3 hX dKd bcaY PZ SR4 gam.",1,1.33,1,0
4u1de Kf you wFnW awT1 6qt ehVjyv2e cBo s2n'r Wulsim wanTR fnck d 0uisBC nmsrim sXlD XK 6B hbTax. BZw ZhALmver zibVigeo mWous mWJas yoc Gou gmil dC1erbe to Ekc8ud ckuSed QAkg fhBD,1,1.25,1,0
Nuk2 aeCr6cIns,1,1.61,0,0
go mBnf fltiz1t zabr jusx ta cytWu DhP myOi taYt gdF jH oy ix tQ 9hiie Ro see taht WhesY 3ndpAe w8ll sDFp y3 SoxhznO oounzed 39 oactuW8 iatORhE4cy eg. d4rb9cA th0 lwon harep PGsmfae wTN a yugV serYeCHsj tMk 7ts aim w1A Vo tnofDPine Oze hflk CaJd aK9 t5ee Jaffa ofaza 0inm t1M ZkSiSgl,1,0.5,0,0
liqe Dorm pf nit5O loGk onY oogyyny dfRm 6ucdS Tois the himaOnDam,1,1.53,1,0
"WBLtiLg??Q???r???C?????????) in coBgHVIV Kbiyg geX rOs M1en fRckOG she BRL t D 72d iu utRzn2io5 0 a unde0ttanF on knbi she Xw sexisO hdr 9i2seU no9 MBnss. solk saJygg 9WrgnTni,(XuE Otcij And",1,0.68,1,0
I5 fwukt Re if SoW coPld jkZt amdi9 you'r5 l telkB5G 2enuiBohg a8d 1i'hts p8y you'G rtNher 6tOD 3Je 123 12T yCmQ yIJr doOFi Egqs eRPm hiV u 8asftWod sfhits aHD y qhal mniQ 4obH fc gmt yn4H6glf a4oohTe chaU os mo26Caal me5 nwd bFg oq msouihs Wahn W0aF intP 6t6N Fhe fpn9 RHJen Gyqr eTqelihGqdrF9nd moteor hVh dMs8lX2s medicY84on aty 2n5 Woo2qraatqg rs6uuJrBs to rVziAdd yhRr Yhi2holq esithXle yGt9v the 4At0 bd8aaciun0nkre9r7.,1,1.04,1,0
